id,university_id,faculty_id,department_id,code,name,level,credits,semester,course_type
gbuc_health_sciences_medical_laboratory_science_course_4,gbuc,gbuc_health_sciences,gbuc_health_sciences_medical_laboratory_science,MLS104,Histopathology,400,3,Semester 2,core
gbuc_health_sciences_physician_assistantship_course_1,gbuc,gbuc_health_sciences,gbuc_health_sciences_physician_assistantship,PA101,Clinical Medicine,100,3,Semester 1,core
gbuc_health_sciences_physician_assistantship_course_2,gbuc,gbuc_health_sciences,gbuc_health_sciences_physician_assistantship,PA102,Diagnostics,200,3,Semester 2,core
gbuc_health_sciences_physician_assistantship_course_3,gbuc,gbuc_health_sciences,gbuc_health_sciences_physician_assistantship,PA103,Pharmacology,300,3,Semester 1,core
gbuc_health_sciences_physician_assistantship_course_4,gbuc,gbuc_health_sciences,gbuc_health_sciences_physician_assistantship,PA104,Emergency Care,400,3,Semester 2,core
gbuc_health_sciences_health_information_management_course_1,gbuc,gbuc_health_sciences,gbuc_health_sciences_health_information_management,HIM101,Health Records,100,3,Semester 1,core
gbuc_health_sciences_health_information_management_course_2,gbuc,gbuc_health_sciences,gbuc_health_sciences_health_information_management,HIM102,Medical Coding,200,3,Semester 2,core
gbuc_health_sciences_health_information_management_course_3,gbuc,gbuc_health_sciences,gbuc_health_sciences_health_information_management,HIM103,Health Informatics,300,3,Semester 1,core
gbuc_health_sciences_health_information_management_course_4,gbuc,gbuc_health_sciences,gbuc_health_sciences_health_information_management,HIM104,Data Quality,400,3,Semester 2,core
gbuc_media_communication_and_creative_arts_journalism_course_1,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_journalism,J101,News Writing,100,3,Semester 1,core
gbuc_media_communication_and_creative_arts_journalism_course_2,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_journalism,J102,Media Law,200,3,Semester 2,core
gbuc_media_communication_and_creative_arts_journalism_course_3,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_journalism,J103,Broadcast Journalism,300,3,Semester 1,core
gbuc_media_communication_and_creative_arts_journalism_course_4,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_journalism,J104,Investigative Reporting,400,3,Semester 2,core
gbuc_media_communication_and_creative_arts_public_relations_course_1,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_public_relations,PR101,PR Writing,100,3,Semester 1,core
gbuc_media_communication_and_creative_arts_public_relations_course_2,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_public_relations,PR102,Corporate Communication,200,3,Semester 2,core
gbuc_media_communication_and_creative_arts_public_relations_course_3,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_public_relations,PR103,Crisis Communication,300,3,Semester 1,core
gbuc_media_communication_and_creative_arts_public_relations_course_4,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_public_relations,PR104,Media Relations,400,3,Semester 2,core
gbuc_media_communication_and_creative_arts_communication_studies_course_1,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_communication_studies,CS101,Communication Theory,100,3,Semester 1,core
gbuc_media_communication_and_creative_arts_communication_studies_course_2,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_communication_studies,CS102,Research Methods,200,3,Semester 2,core
gbuc_media_communication_and_creative_arts_communication_studies_course_3,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_communication_studies,CS103,Development Communication,300,3,Semester 1,core
gbuc_media_communication_and_creative_arts_communication_studies_course_4,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_communication_studies,CS104,Interpersonal Communication,400,3,Semester 2,core
gbuc_media_communication_and_creative_arts_film_and_media_studies_course_1,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_film_and_media_studies,FAMS101,Film Production,100,3,Semester 1,core
gbuc_media_communication_and_creative_arts_film_and_media_studies_course_2,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_film_and_media_studies,FAMS102,Script Writing,200,3,Semester 2,core
gbuc_media_communication_and_creative_arts_film_and_media_studies_course_3,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_film_and_media_studies,FAMS103,Editing,300,3,Semester 1,core
gbuc_media_communication_and_creative_arts_film_and_media_studies_course_4,gbuc,gbuc_media_communication_and_creative_arts,gbuc_media_communication_and_creative_arts_film_and_media_studies,FAMS104,Media Studies,400,3,Semester 2,core
gbuc_education_educational_studies_course_1,gbuc,gbuc_education,gbuc_education_educational_studies,ES101,Foundations of Education,100,3,Semester 1,core
gbuc_education_educational_studies_course_2,gbuc,gbuc_education,gbuc_education_educational_studies,ES102,Educational Psychology,200,3,Semester 2,core
gbuc_education_educational_studies_course_3,gbuc,gbuc_education,gbuc_education_educational_studies,ES103,Assessment in Education,300,3,Semester 1,core
gbuc_education_educational_studies_course_4,gbuc,gbuc_education,gbuc_education_educational_studies,ES104,Inclusive Education,400,3,Semester 2,core
gbuc_education_curriculum_and_instruction_course_1,gbuc,gbuc_education,gbuc_education_curriculum_and_instruction,CAI101,Curriculum Studies,100,3,Semester 1,core
gbuc_education_curriculum_and_instruction_course_2,gbuc,gbuc_education,gbuc_education_curriculum_and_instruction,CAI102,Instructional Design,200,3,Semester 2,core
gbuc_education_curriculum_and_instruction_course_3,gbuc,gbuc_education,gbuc_education_curriculum_and_instruction,CAI103,Teaching Methods,300,3,Semester 1,core
gbuc_education_curriculum_and_instruction_course_4,gbuc,gbuc_education,gbuc_education_curriculum_and_instruction,CAI104,Educational Technology,400,3,Semester 2,core
gbuc_education_educational_leadership_course_1,gbuc,gbuc_education,gbuc_education_educational_leadership,EL101,School Administration,100,3,Semester 1,core
gbuc_education_educational_leadership_course_2,gbuc,gbuc_education,gbuc_education_educational_leadership,EL102,Leadership Theory,200,3,Semester 2,core
gbuc_education_educational_leadership_course_3,gbuc,gbuc_education,gbuc_education_educational_leadership,EL103,Policy and Planning,300,3,Semester 1,core
gbuc_education_educational_leadership_course_4,gbuc,gbuc_education,gbuc_education_educational_leadership,EL104,Supervision,400,3,Semester 2,core
gbuc_education_guidance_and_counselling_course_1,gbuc,gbuc_education,gbuc_education_guidance_and_counselling,GAC101,Counselling Theory,100,3,Semester 1,core
gbuc_education_guidance_and_counselling_course_2,gbuc,gbuc_education,gbuc_education_guidance_and_counselling,GAC102,Career Guidance,200,3,Semester 2,core
gbuc_education_guidance_and_counselling_course_3,gbuc,gbuc_education,gbuc_education_guidance_and_counselling,GAC103,Group Counselling,300,3,Semester 1,core
gbuc_education_guidance_and_counselling_course_4,gbuc,gbuc_education,gbuc_education_guidance_and_counselling,GAC104,Testing and Assessment,400,3,Semester 2,core
aucb_business_and_management_studies_accounting_course_1,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_accounting,A101,Financial Accounting,100,3,Semester 1,core
aucb_business_and_management_studies_accounting_course_2,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_accounting,A102,Cost Accounting,200,3,Semester 2,core
aucb_business_and_management_studies_accounting_course_3,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_accounting,A103,Auditing,300,3,Semester 1,core
aucb_business_and_management_studies_accounting_course_4,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_accounting,A104,Taxation,400,3,Semester 2,core
aucb_business_and_management_studies_banking_and_finance_course_1,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_banking_and_finance,BAF101,Corporate Finance,100,3,Semester 1,core
aucb_business_and_management_studies_banking_and_finance_course_2,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_banking_and_finance,BAF102,Financial Markets,200,3,Semester 2,core
aucb_business_and_management_studies_banking_and_finance_course_3,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_banking_and_finance,BAF103,Investment Analysis,300,3,Semester 1,core
aucb_business_and_management_studies_banking_and_finance_course_4,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_banking_and_finance,BAF104,Risk Management,400,3,Semester 2,core
aucb_business_and_management_studies_marketing_course_1,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_marketing,M101,Principles of Marketing,100,3,Semester 1,core
aucb_business_and_management_studies_marketing_course_2,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_marketing,M102,Consumer Behaviour,200,3,Semester 2,core
aucb_business_and_management_studies_marketing_course_3,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_marketing,M103,Digital Marketing,300,3,Semester 1,core
aucb_business_and_management_studies_marketing_course_4,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_marketing,M104,Sales Management,400,3,Semester 2,core
aucb_business_and_management_studies_human_resource_management_course_1,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_human_resource_management,HRM101,Organizational Behaviour,100,3,Semester 1,core
aucb_business_and_management_studies_human_resource_management_course_2,aucb,aucb_business_and_management_studies,aucb_business_and_management_studies_human_resource_management,HRM102,Recruitment and Selection,200,3,Semester 2,core
