id,university_id,faculty_id,name
berekum_coe_basic_education_primary_education,berekum_coe,berekum_coe_basic_education,Primary Education
berekum_coe_basic_education_mathematics_education,berekum_coe,berekum_coe_basic_education,Mathematics Education
berekum_coe_basic_education_science_education,berekum_coe,berekum_coe_basic_education,Science Education
berekum_coe_basic_education_social_studies_education,berekum_coe,berekum_coe_basic_education,Social Studies Education
berekum_coe_early_childhood_education_early_childhood_education,berekum_coe,berekum_coe_early_childhood_education,Early Childhood Education
berekum_coe_junior_high_school_education_jhs_education,berekum_coe,berekum_coe_junior_high_school_education,JHS Education
berekum_coe_junior_high_school_education_english_education,berekum_coe,berekum_coe_junior_high_school_education,English Education
berekum_coe_junior_high_school_education_mathematics_education,berekum_coe,berekum_coe_junior_high_school_education,Mathematics Education
berekum_coe_junior_high_school_education_rme_education,berekum_coe,berekum_coe_junior_high_school_education,RME Education
enchi_coe_education_educational_studies,enchi_coe,enchi_coe_education,Educational Studies
enchi_coe_education_curriculum_and_instruction,enchi_coe,enchi_coe_education,Curriculum and Instruction
enchi_coe_education_educational_leadership,enchi_coe,enchi_coe_education,Educational Leadership
enchi_coe_education_guidance_and_counselling,enchi_coe,enchi_coe_education,Guidance and Counselling
enchi_coe_basic_education_primary_education,enchi_coe,enchi_coe_basic_education,Primary Education
enchi_coe_basic_education_mathematics_education,enchi_coe,enchi_coe_basic_education,Mathematics Education
enchi_coe_basic_education_science_education,enchi_coe,enchi_coe_basic_education,Science Education
enchi_coe_basic_education_social_studies_education,enchi_coe,enchi_coe_basic_education,Social Studies Education
enchi_coe_early_childhood_education_early_childhood_education,enchi_coe,enchi_coe_early_childhood_education,Early Childhood Education
enchi_coe_junior_high_school_education_jhs_education,enchi_coe,enchi_coe_junior_high_school_education,JHS Education
enchi_coe_junior_high_school_education_english_education,enchi_coe,enchi_coe_junior_high_school_education,English Education
enchi_coe_junior_high_school_education_mathematics_education,enchi_coe,enchi_coe_junior_high_school_education,Mathematics Education
enchi_coe_junior_high_school_education_rme_education,enchi_coe,enchi_coe_junior_high_school_education,RME Education
fosu_coe_education_educational_studies,fosu_coe,fosu_coe_education,Educational Studies
fosu_coe_education_curriculum_and_instruction,fosu_coe,fosu_coe_education,Curriculum and Instruction
fosu_coe_education_educational_leadership,fosu_coe,fosu_coe_education,Educational Leadership
fosu_coe_education_guidance_and_counselling,fosu_coe,fosu_coe_education,Guidance and Counselling
fosu_coe_basic_education_primary_education,fosu_coe,fosu_coe_basic_education,Primary Education
fosu_coe_basic_education_mathematics_education,fosu_coe,fosu_coe_basic_education,Mathematics Education
fosu_coe_basic_education_science_education,fosu_coe,fosu_coe_basic_education,Science Education
fosu_coe_basic_education_social_studies_education,fosu_coe,fosu_coe_basic_education,Social Studies Education
fosu_coe_early_childhood_education_early_childhood_education,fosu_coe,fosu_coe_early_childhood_education,Early Childhood Education
fosu_coe_junior_high_school_education_jhs_education,fosu_coe,fosu_coe_junior_high_school_education,JHS Education
fosu_coe_junior_high_school_education_english_education,fosu_coe,fosu_coe_junior_high_school_education,English Education
fosu_coe_junior_high_school_education_mathematics_education,fosu_coe,fosu_coe_junior_high_school_education,Mathematics Education
fosu_coe_junior_high_school_education_rme_education,fosu_coe,fosu_coe_junior_high_school_education,RME Education
gbewaa_coe_education_educational_studies,gbewaa_coe,gbewaa_coe_education,Educational Studies
gbewaa_coe_education_curriculum_and_instruction,gbewaa_coe,gbewaa_coe_education,Curriculum and Instruction
gbewaa_coe_education_educational_leadership,gbewaa_coe,gbewaa_coe_education,Educational Leadership
gbewaa_coe_education_guidance_and_counselling,gbewaa_coe,gbewaa_coe_education,Guidance and Counselling
gbewaa_coe_basic_education_primary_education,gbewaa_coe,gbewaa_coe_basic_education,Primary Education
gbewaa_coe_basic_education_mathematics_education,gbewaa_coe,gbewaa_coe_basic_education,Mathematics Education
gbewaa_coe_basic_education_science_education,gbewaa_coe,gbewaa_coe_basic_education,Science Education
gbewaa_coe_basic_education_social_studies_education,gbewaa_coe,gbewaa_coe_basic_education,Social Studies Education
gbewaa_coe_early_childhood_education_early_childhood_education,gbewaa_coe,gbewaa_coe_early_childhood_education,Early Childhood Education
gbewaa_coe_junior_high_school_education_jhs_education,gbewaa_coe,gbewaa_coe_junior_high_school_education,JHS Education
gbewaa_coe_junior_high_school_education_english_education,gbewaa_coe,gbewaa_coe_junior_high_school_education,English Education
gbewaa_coe_junior_high_school_education_mathematics_education,gbewaa_coe,gbewaa_coe_junior_high_school_education,Mathematics Education
gbewaa_coe_junior_high_school_education_rme_education,gbewaa_coe,gbewaa_coe_junior_high_school_education,RME Education
holy_child_coe_education_educational_studies,holy_child_coe,holy_child_coe_education,Educational Studies
holy_child_coe_education_curriculum_and_instruction,holy_child_coe,holy_child_coe_education,Curriculum and Instruction
holy_child_coe_education_educational_leadership,holy_child_coe,holy_child_coe_education,Educational Leadership
holy_child_coe_education_guidance_and_counselling,holy_child_coe,holy_child_coe_education,Guidance and Counselling
holy_child_coe_basic_education_primary_education,holy_child_coe,holy_child_coe_basic_education,Primary Education
holy_child_coe_basic_education_mathematics_education,holy_child_coe,holy_child_coe_basic_education,Mathematics Education
holy_child_coe_basic_education_science_education,holy_child_coe,holy_child_coe_basic_education,Science Education
holy_child_coe_basic_education_social_studies_education,holy_child_coe,holy_child_coe_basic_education,Social Studies Education
holy_child_coe_early_childhood_education_early_childhood_education,holy_child_coe,holy_child_coe_early_childhood_education,Early Childhood Education
holy_child_coe_junior_high_school_education_jhs_education,holy_child_coe,holy_child_coe_junior_high_school_education,JHS Education
holy_child_coe_junior_high_school_education_english_education,holy_child_coe,holy_child_coe_junior_high_school_education,English Education
holy_child_coe_junior_high_school_education_mathematics_education,holy_child_coe,holy_child_coe_junior_high_school_education,Mathematics Education
holy_child_coe_junior_high_school_education_rme_education,holy_child_coe,holy_child_coe_junior_high_school_education,RME Education
jasikan_coe_education_educational_studies,jasikan_coe,jasikan_coe_education,Educational Studies
jasikan_coe_education_curriculum_and_instruction,jasikan_coe,jasikan_coe_education,Curriculum and Instruction
jasikan_coe_education_educational_leadership,jasikan_coe,jasikan_coe_education,Educational Leadership
jasikan_coe_education_guidance_and_counselling,jasikan_coe,jasikan_coe_education,Guidance and Counselling
jasikan_coe_basic_education_primary_education,jasikan_coe,jasikan_coe_basic_education,Primary Education
jasikan_coe_basic_education_mathematics_education,jasikan_coe,jasikan_coe_basic_education,Mathematics Education
jasikan_coe_basic_education_science_education,jasikan_coe,jasikan_coe_basic_education,Science Education
jasikan_coe_basic_education_social_studies_education,jasikan_coe,jasikan_coe_basic_education,Social Studies Education
jasikan_coe_early_childhood_education_early_childhood_education,jasikan_coe,jasikan_coe_early_childhood_education,Early Childhood Education
jasikan_coe_junior_high_school_education_jhs_education,jasikan_coe,jasikan_coe_junior_high_school_education,JHS Education
jasikan_coe_junior_high_school_education_english_education,jasikan_coe,jasikan_coe_junior_high_school_education,English Education
jasikan_coe_junior_high_school_education_mathematics_education,jasikan_coe,jasikan_coe_junior_high_school_education,Mathematics Education
jasikan_coe_junior_high_school_education_rme_education,jasikan_coe,jasikan_coe_junior_high_school_education,RME Education
mamtech_education_educational_studies,mamtech,mamtech_education,Educational Studies
mamtech_education_curriculum_and_instruction,mamtech,mamtech_education,Curriculum and Instruction
mamtech_education_educational_leadership,mamtech,mamtech_education,Educational Leadership
mamtech_education_guidance_and_counselling,mamtech,mamtech_education,Guidance and Counselling
mamtech_basic_education_primary_education,mamtech,mamtech_basic_education,Primary Education
mamtech_basic_education_mathematics_education,mamtech,mamtech_basic_education,Mathematics Education
mamtech_basic_education_science_education,mamtech,mamtech_basic_education,Science Education
mamtech_basic_education_social_studies_education,mamtech,mamtech_basic_education,Social Studies Education
mamtech_early_childhood_education_early_childhood_education,mamtech,mamtech_early_childhood_education,Early Childhood Education
